file,kind,op,metric,tie,line,src
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_cloud.py,compare,>=,maxdd,PASS,341,dd.MaxDD >= 0.60 * spy.MaxDD
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_cloud.py,compare,>=,maxdd,PASS,321,bk.MaxDD>=0.6*spy.MaxDD
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud.py,compare,>=,maxdd,PASS,171,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud.py,compare,>=,maxdd,PASS,189,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud.py,compare,>=,maxdd,PASS,447,LIN.r2_MaxDD >= LIN_BAR
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C.py,compare,<=,maxdd,PASS,182,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C.py,compare,>=,maxdd,PASS,176,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C.py,compare,<=,maxdd,PASS,441,sub.isMaxDD.abs() <= capIS
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C.py,compare,>=,maxdd,PASS,354,a.MaxDD >= b.MaxDD
2026-09-09_does-S_CORR-beat-the-anchor-once-the-PANEL-is-controlled_B.py,compare,<=,maxdd,PASS,81,"abs(row[""MaxDD""]) <= 0.60 * abs(spy_row[""MaxDD""])"
2026-09-09_does-S_CORR-beat-the-anchor-once-the-PANEL-is-controlled_B.py,compare,>=,maxdd,PASS,76,"row[""MaxDD""] >= v2_row[""MaxDD""]"
2026-09-09_does-a-random-sub-panel-pass-4b-because-the-CAGR-floor-moves_B.py,compare,<=,maxdd,PASS,310,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_does-any-other-published-EDGE-FLAG-survive-its-own-EXTENSION-re-run_C.py,compare,>=,maxdd,PASS,432,a.FULL_MaxDD >= b.FULL_MaxDD
2026-09-09_does-any-other-published-EDGE-FLAG-survive-its-own-EXTENSION-re-run_C.py,compare,>=,maxdd,PASS,435,a.FULL_MaxDD >= 0.6 * s.FULL_MaxDD
2026-09-09_does-ddctl-really-own-the-deep-budgets_cloud.py,compare,>=,maxdd,PASS,151,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_does-ddctl-really-own-the-deep-budgets_cloud.py,compare,>,maxdd,FAIL,234,lad.dMaxDD > 1e-9
2026-09-09_does-ddctl-really-own-the-deep-budgets_cloud.py,compare,>,maxdd,FAIL,412,g.vs_gm_MaxDD > 0
2026-09-09_does-ddctl-really-own-the-deep-budgets_cloud.py,compare,>,maxdd,FAIL,404,g.vs_gm_MaxDD > 0
2026-09-09_does-de-lagging-the-breadth-gate-turn-it-into-a-real-bear-defence_cloud.py,compare,>=,maxdd,PASS,198,"a[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_does-de-lagging-the-breadth-gate-turn-it-into-a-real-bear-defence_cloud.py,compare,>=,maxdd,PASS,201,"a[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-09_does-one-dispersion-number-really-out-predict-136-name-dummies_C.py,compare,<=,maxdd,PASS,588,"np.abs(DD) <= 0.60 * abs(msp[""MaxDD""])"
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C.py,compare,>=,maxdd,PASS,401,"m[""MaxDD""] >= mv2[""MaxDD""]"
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C.py,compare,>=,maxdd,PASS,403,"m[""MaxDD""] >= 0.60 * mspy[""MaxDD""]"
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C.py,compare,>=,maxdd,PASS,364,"m[""MaxDD""] >= mv2[""MaxDD""]"
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C.py,compare,>=,maxdd,PASS,366,"m[""MaxDD""] >= 0.60 * mspy[""MaxDD""]"
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C.py,compare,>=,maxdd,PASS,529,"mo[""MaxDD""] >= 0.60 * spy_o[""MaxDD""]"
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C.py,compare,>=,maxdd,PASS,537,"mi[""MaxDD""] >= 0.60 * spy_o[""MaxDD""]"
2026-09-09_does-the-DAILY-EXIT-pay-on-a-book-that-does-not-already-churn_cloud.py,compare,>=,maxdd,PASS,502,"st[""MaxDD""] >= bs[""MaxDD""]"
2026-09-09_does-the-DAILY-EXIT-pay-on-a-book-that-does-not-already-churn_cloud.py,compare,>=,maxdd,PASS,375,"st[""MaxDD""] >= bs[""MaxDD""]"
2026-09-09_does-the-DAILY-EXIT-pay-on-a-book-that-does-not-already-churn_cloud.py,compare,>=,maxdd,PASS,377,"st[""MaxDD""] >= 0.6 * ss[""MaxDD""]"
2026-09-09_does-the-DRAWDOWN-a-vol-cap-BUYS-ever-clear-the-4b-DD-LEG-on-its-own_C.py,compare,>=,maxdd,PASS,268,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-09_does-the-DRAWDOWN-a-vol-cap-BUYS-ever-clear-the-4b-DD-LEG-on-its-own_C.py,compare,>=,maxdd,PASS,261,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_does-the-DRAWDOWN-a-vol-cap-BUYS-ever-clear-the-4b-DD-LEG-on-its-own_C.py,compare,<=,maxdd,PASS,759,"ox[0] <= mo[""MaxDD""] <= ox[-1]"
2026-09-09_does-the-DRAWDOWN-a-vol-cap-BUYS-ever-clear-the-4b-DD-LEG-on-its-own_C.py,compare,<=,maxdd,PASS,759,"ox[0] <= mo[""MaxDD""] <= ox[-1]"
2026-09-09_does-the-IS-side-EPISODE-MISMATCH-move-any-published-rule-8-pick_cloud.py,compare,>=,maxdd,PASS,314,"pr[""MaxDD""] >= pb[""MaxDD""]"
2026-09-09_does-the-IS-side-EPISODE-MISMATCH-move-any-published-rule-8-pick_cloud.py,compare,<=,maxdd,PASS,322,"abs(pr[""MaxDD""]) <= DD_CAP * abs(ps[""MaxDD""])"
2026-09-09_does-the-IS-side-EPISODE-MISMATCH-move-any-published-rule-8-pick_cloud.py,compare,in,maxdd,?,707,"""maxdd"" in c"
2026-09-09_does-the-IS-side-EPISODE-MISMATCH-move-any-published-rule-8-pick_cloud.py,compare,<=,maxdd,PASS,616,abs(maxdd(r_is)) <= DD_CAP * abs(maxdd(spy_is))
2026-09-09_does-the-Q-CADENCE-SIGN-FLIP-replicate-off-SMALL439_cloud.py,compare,<=,maxdd,PASS,265,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_does-the-Q-CADENCE-SIGN-FLIP-replicate-off-SMALL439_cloud.py,compare,<,maxdd,FAIL,304,"abs(lv[""MaxDD""] - LIVE_PUB[2]) < BAR_LIVE"
2026-09-09_does-the-Q-CADENCE-SIGN-FLIP-replicate-off-SMALL439_cloud.py,compare,>=,maxdd,PASS,259,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_does-the-QUANTILE-zero-residual-hold-at-DAILY-and-ANNUAL-cadence_B.py,compare,<=,maxdd,PASS,274,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_does-the-QUANTILE-zero-residual-hold-at-DAILY-and-ANNUAL-cadence_B.py,compare,>=,maxdd,PASS,268,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_does-the-TIMING-RESIDUAL-constant-survive-a-fourth-panel_cloud.py,compare,<=,maxdd,PASS,262,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_does-the-TIMING-RESIDUAL-constant-survive-a-fourth-panel_cloud.py,compare,>=,maxdd,PASS,256,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_does-the-no-signal-shape-appear-on-any-panel-that-passes_cloud.py,compare,>=,maxdd,PASS,424,"r.OOS_MaxDD >= 0.6 * so[""MaxDD""]"
2026-09-09_does-the-no-signal-shape-appear-on-any-panel-that-passes_cloud.py,compare,>=,maxdd,PASS,313,"st[""MaxDD""] >= bs[""MaxDD""]"
2026-09-09_does-the-no-signal-shape-appear-on-any-panel-that-passes_cloud.py,compare,>=,maxdd,PASS,316,"st[""MaxDD""] >= 0.6 * sp[""MaxDD""]"
2026-09-09_does-the-uncompensated-residual-finding-replicate-off-SMALL439_B.py,compare,<=,maxdd,PASS,243,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_does-the-uncompensated-residual-finding-replicate-off-SMALL439_B.py,compare,>=,maxdd,PASS,237,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.py,compare,<=,maxdd,PASS,175,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.py,compare,>=,maxdd,PASS,183,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_how-many-of-the-record-s-PUBLISHED-HEADLINE-NUMBERS-are-CADENCE-MEANS_cloud.py,compare,>=,maxdd,PASS,292,b.MaxDD >= 0.60 * s.MaxDD
2026-09-09_how-many-of-the-record-s-PUBLISHED-HEADLINE-NUMBERS-are-CADENCE-MEANS_cloud.py,compare,>=,maxdd,PASS,295,b.MaxDD>=0.6*s.MaxDD
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C.py,compare,>=,maxdd,PASS,289,"m[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C.py,compare,>=,maxdd,PASS,291,"m[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C.py,compare,>,maxdd,FAIL,528,df.dU_MaxDD > 0
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C.py,compare,>,maxdd,FAIL,528,df.dM_MaxDD > 0
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C.py,compare,>=,maxdd,PASS,411,"A[""MaxDD""] >= M_b2[""MaxDD""]"
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C.py,compare,>=,maxdd,PASS,414,"A[""MaxDD""] >= 0.60 * M_spy[""MaxDD""]"
2026-09-09_how-many-published-4a-passes-are-GRID-EDGE-points-held-by-the-DD-LEG_C.py,compare,>=,maxdd,PASS,308,ar0.FULL_MaxDD >= bDD
2026-09-09_how-many-published-4a-passes-are-GRID-EDGE-points-held-by-the-DD-LEG_C.py,compare,<,maxdd,FAIL,253,dom.FULL_MaxDD < b.FULL_MaxDD
2026-09-09_how-many-published-4a-passes-are-GRID-EDGE-points-held-by-the-DD-LEG_C.py,compare,>=,maxdd,PASS,236,a.FULL_MaxDD >= b.FULL_MaxDD
2026-09-09_how-many-published-4a-passes-are-GRID-EDGE-points-held-by-the-DD-LEG_C.py,compare,>=,maxdd,PASS,239,a.FULL_MaxDD >= 0.6 * s.FULL_MaxDD
2026-09-09_how-many-published-4a-passes-are-GRID-EDGE-points-held-by-the-DD-LEG_C.py,compare,>=,maxdd,PASS,381,sel.R8_IS_MaxDD >= base.R8_IS_MaxDD
2026-09-09_how-many-published-clause-KILLS-are-0-bps-WASHES_cloud.py,compare,>=,maxdd,PASS,435,"st[""MaxDD""] >= b_full[""MaxDD""]"
2026-09-09_how-many-published-clause-KILLS-are-0-bps-WASHES_cloud.py,compare,>=,maxdd,PASS,438,"st[""MaxDD""] >= 0.6 * spy_full[""MaxDD""]"
2026-09-09_how-many-published-dial-STEPS-in-the-record-are-NO-OPS_cloud.py,compare,<=,maxdd,PASS,209,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_how-many-published-dial-STEPS-in-the-record-are-NO-OPS_cloud.py,compare,>=,maxdd,PASS,200,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_how-many-published-panel-shares-are-7-cell-binomials_B.py,compare,<=,maxdd,PASS,284,"abs(R[""MaxDD""]) <= abs(B[""MaxDD""])"
2026-09-09_how-many-published-panel-shares-are-7-cell-binomials_B.py,compare,<=,maxdd,PASS,286,"abs(R[""MaxDD""]) <= 0.60 * abs(S[""MaxDD""])"
2026-09-09_how-many-published-panel-shares-are-7-cell-binomials_B.py,compare,<=,maxdd,PASS,295,"abs(R[""MaxDD""]) <= abs(L[""MaxDD""])"
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.py,compare,<=,maxdd,PASS,182,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.py,compare,>=,maxdd,PASS,192,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.py,compare,<=,maxdd,PASS,386,"abs(mk(g)[""MaxDD""]) <= 0.60 * abs(spy_s[""MaxDD""])"
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.py,compare,<=,maxdd,PASS,472,"abs(s[""oMaxDD""]) <= 0.60 * abs(spy_s[""oMaxDD""])"
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.py,compare,<=,maxdd,PASS,458,"abs(s[""isMaxDD""]) <= 0.60 * abs(spy_s[""isMaxDD""])"
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.py,compare,<=,maxdd,PASS,462,"abs(s[""oMaxDD""]) <= 0.60 * abs(spy_s[""oMaxDD""])"
2026-09-09_is-4b-a-SINGLE-GROSS-DIAL-wearing-five-bars_C.py,compare,<=,maxdd,PASS,427,"abs(r.MaxDD_IS) <= DD_CAP * abs(s[""IS""][""MaxDD""])"
2026-09-09_is-4b-a-SINGLE-GROSS-DIAL-wearing-five-bars_C.py,compare,>=,maxdd,PASS,450,"pk.MaxDD_full >= b[""full""][""MaxDD""]"
2026-09-09_is-AMPLITUDE-the-record-s-real-clause-taxonomy_cloud.py,compare,>=,maxdd,PASS,235,"m[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-AMPLITUDE-the-record-s-real-clause-taxonomy_cloud.py,compare,>=,maxdd,PASS,237,"m[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-09_is-AMPLITUDE-the-record-s-real-clause-taxonomy_cloud.py,compare,>=,maxdd,PASS,409,"Ao2[""MaxDD""] >= Bo2[""MaxDD""]"
2026-09-09_is-AMPLITUDE-the-record-s-real-clause-taxonomy_cloud.py,compare,>=,maxdd,PASS,412,"Ao2[""MaxDD""] >= 0.60 * So2[""MaxDD""]"
2026-09-09_is-AMPLITUDE-the-record-s-real-clause-taxonomy_cloud.py,compare,>=,maxdd,PASS,427,"Ai2[""MaxDD""] >= Bi2[""MaxDD""]"
2026-09-09_is-AMPLITUDE-the-record-s-real-clause-taxonomy_cloud.py,compare,>=,maxdd,PASS,430,"Ai2[""MaxDD""] >= 0.60 * Si2[""MaxDD""]"
2026-09-09_is-EVOL-the-real-survivor-not-DISP_B.py,compare,<=,maxdd,PASS,346,"abs(row[""MaxDD""]) <= 0.60 * abs(spy_row[""MaxDD""])"
2026-09-09_is-EVOL-the-real-survivor-not-DISP_B.py,compare,>=,maxdd,PASS,341,"row[""MaxDD""] >= v2_row[""MaxDD""]"
2026-09-09_is-EVOL-the-real-survivor-not-DISP_cloud.py,compare,<=,maxdd,PASS,201,"abs(r[f""{book}_MaxDD""]) <= 0.60 * abs(r[""SPY_MaxDD""])"
2026-09-09_is-EVOL-the-real-survivor-not-DISP_cloud.py,compare,>=,maxdd,PASS,195,"r[f""{book}_MaxDD""] >= r[""v2_MaxDD""]"
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B.py,compare,<=,maxdd,PASS,206,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B.py,compare,>=,maxdd,PASS,195,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B2.py,compare,<=,maxdd,PASS,267,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B2.py,compare,>=,maxdd,PASS,275,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_cloud.py,compare,>=,maxdd,PASS,134,"A.FULL_MaxDD >= mb[""MaxDD""]"
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_cloud.py,compare,>=,maxdd,PASS,136,"A.FULL_MaxDD >= 0.6 * ms[""MaxDD""]"
2026-09-09_is-every-published-CADENCE-verdict-really-a-c_sd-verdict_cloud.py,compare,<=,maxdd,PASS,284,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_is-every-published-CADENCE-verdict-really-a-c_sd-verdict_cloud.py,compare,>=,maxdd,PASS,278,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-0.2125-vol-threshold-a-PLATEAU-or-a-CLIFF_cloud.py,compare,>=,maxdd,PASS,376,"m[""MaxDD""] >= mv2[""MaxDD""]"
2026-09-09_is-the-0.2125-vol-threshold-a-PLATEAU-or-a-CLIFF_cloud.py,compare,>=,maxdd,PASS,441,"mo[""MaxDD""] >= 0.60 * mspy_o[""MaxDD""]"
2026-09-09_is-the-0.2125-vol-threshold-a-PLATEAU-or-a-CLIFF_cloud.py,compare,>=,maxdd,PASS,559,"mo[""MaxDD""] >= 0.60 * mspy_o[""MaxDD""]"
2026-09-09_is-the-0.2125-vol-threshold-a-PLATEAU-or-a-CLIFF_cloud.py,compare,>=,maxdd,PASS,562,"minc[""MaxDD""] >= 0.60 * mspy_o[""MaxDD""]"
2026-09-09_is-the-32-EVENT-4a-PASS-a-general-NO-OP-ARTEFACT_C.py,compare,>=,maxdd,PASS,133,"a[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-32-EVENT-4a-PASS-a-general-NO-OP-ARTEFACT_C.py,compare,>=,maxdd,PASS,139,"a[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-09_is-the-4b-footprint-a-monotone-function-of-cap-mix_B.py,compare,>=,maxdd,PASS,166,"row[""MaxDD""] >= v2[""MaxDD""]"
2026-09-09_is-the-4b-footprint-a-monotone-function-of-cap-mix_cloud.py,compare,>=,maxdd,PASS,185,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_is-the-4b-footprint-a-monotone-function-of-cap-mix_cloud.py,compare,>=,maxdd,PASS,195,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-09_is-the-ADMISSIBILITY-q-a-q-x-k-interaction-too_cloud.py,compare,>=,maxdd,PASS,179,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_is-the-ADMISSIBILITY-q-a-q-x-k-interaction-too_cloud.py,compare,>=,maxdd,PASS,190,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-09_is-the-ANNUAL-collapse-a-JENSEN-artefact-of-the-c_bar-PREDICTOR_cloud.py,compare,<=,maxdd,PASS,302,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_is-the-ANNUAL-collapse-a-JENSEN-artefact-of-the-c_bar-PREDICTOR_cloud.py,compare,>=,maxdd,PASS,296,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-BAND-a-TURNOVER-dial-with-a-free-SHARPE_cloud.py,compare,<=,maxdd,PASS,184,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_is-the-BAND-a-TURNOVER-dial-with-a-free-SHARPE_cloud.py,compare,>=,maxdd,PASS,178,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-BLOCKWISE-vs-SMOOTH-split-the-real-predictor-of-a-gross-flip_C.py,compare,>=,maxdd,PASS,322,"m[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-BLOCKWISE-vs-SMOOTH-split-the-real-predictor-of-a-gross-flip_C.py,compare,>=,maxdd,PASS,324,"m[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-09_is-the-ETF-dilution-slope-a-BETA-story-or-a-BREADTH-story_B.py,compare,<=,maxdd,PASS,241,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_is-the-ETF-dilution-slope-a-BETA-story-or-a-BREADTH-story_B.py,compare,>=,maxdd,PASS,230,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_is-the-ETF-dilution-slope-a-BETA-story-or-a-BREADTH-story_cloud.py,compare,>=,maxdd,PASS,456,"r.MaxDD >= mv2[""MaxDD""]"
2026-09-09_is-the-ETF-dilution-slope-a-BETA-story-or-a-BREADTH-story_cloud.py,compare,>=,maxdd,PASS,459,"r.MaxDD >= 0.60 * ms[""MaxDD""]"
2026-09-09_is-the-FAMILY-constant-really-a-c_sd-constant_cloud.py,compare,<=,maxdd,PASS,244,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_is-the-FAMILY-constant-really-a-c_sd-constant_cloud.py,compare,>=,maxdd,PASS,238,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-MA-threshold-edge-a-CONSTANT-GROSS-effect_cloud.py,compare,<=,maxdd,PASS,249,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_is-the-MA-threshold-edge-a-CONSTANT-GROSS-effect_cloud.py,compare,>=,maxdd,PASS,243,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-MARGINAL-rho-the-only-estimable-characteristic-statistic_C.py,compare,>=,maxdd,PASS,363,"r[""MaxDD""] >= r[""v2_MaxDD""]"
2026-09-09_is-the-MARGINAL-rho-the-only-estimable-characteristic-statistic_C.py,compare,>=,maxdd,PASS,366,"r[""MaxDD""] >= 0.60 * r[""SPY_MaxDD""]"
2026-09-09_is-the-SELECTION-vs-TIMING-split-a-record-wide-way-to-read-every-ABSOLUTE-threshold_cloud.py,compare,>=,maxdd,PASS,232,"a[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-SELECTION-vs-TIMING-split-a-record-wide-way-to-read-every-ABSOLUTE-threshold_cloud.py,compare,>=,maxdd,PASS,235,"a[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-09_is-the-SELECTION-vs-TIMING-split-a-record-wide-way-to-read-every-ABSOLUTE-threshold_cloud.py,compare,>=,maxdd,PASS,241,"a[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B.py,compare,<=,maxdd,PASS,193,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B.py,compare,>=,maxdd,PASS,184,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B.py,compare,<=,maxdd,PASS,207,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_cloud.py,compare,<=,maxdd,PASS,154,"abs(m[""MaxDD""]) <= DD_CAP * abs(ms[""MaxDD""])"
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_cloud.py,compare,>=,maxdd,PASS,493,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_cloud.py,compare,<=,maxdd,PASS,480,"abs(mi[""MaxDD""]) <= DD_CAP * abs(msi[""MaxDD""])"
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_cloud.py,compare,>=,maxdd,PASS,257,"m[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_is-the-VOL-TERM-decomposition-a-record-wide-fact_cloud.py,compare,<=,maxdd,PASS,161,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_is-the-VOL-TERM-decomposition-a-record-wide-fact_cloud.py,compare,>=,maxdd,PASS,152,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_is-the-gate-timing-residual-a-constant-in-pp-per-year_B.py,compare,<=,maxdd,PASS,223,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_is-the-gate-timing-residual-a-constant-in-pp-per-year_B.py,compare,>=,maxdd,PASS,217,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-n-vs-cadence-disagreement-ordering-PANEL-driven-or-DIAL-driven_cloud.py,compare,<=,maxdd,PASS,275,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-09_is-the-n-vs-cadence-disagreement-ordering-PANEL-driven-or-DIAL-driven_cloud.py,compare,>=,maxdd,PASS,269,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-09_is-the-narrow-day-effect-ORDERING-the-same-panel-ordering-as-the-gate-premium_B.py,compare,>=,maxdd,PASS,273,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_is-the-narrow-day-effect-ORDERING-the-same-panel-ordering-as-the-gate-premium_B.py,compare,>=,maxdd,PASS,259,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B.py,compare,>=,maxdd,PASS,224,"s[""MaxDD""] >= v2[""MaxDD""]"
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B.py,compare,>=,maxdd,PASS,229,"s[""MaxDD""] >= -0.60 * abs(spy[""MaxDD""])"
2026-09-09_is-the-panel-ordering-an-ETF-SHARE-effect_B.py,compare,>=,maxdd,PASS,214,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_is-the-panel-ordering-an-ETF-SHARE-effect_B.py,compare,>=,maxdd,PASS,203,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.py,compare,<=,maxdd,PASS,240,"abs(s[""MaxDD""]) <= 0.60 * abs(spy_s[""MaxDD""])"
